f1,f2,f3,f4,f5,dangerous,trial,sequence,sim_response,correct,performance,c,w,agent,subject
1,1,0,1,1,0,44,44,1,0,0.45454545454545453,0.1,equal,equal_c01,1
0,0,1,0,1,0,45,45,1,0,0.4444444444444444,0.1,equal,equal_c01,1
1,1,1,1,0,1,46,46,1,1,0.45652173913043476,0.1,equal,equal_c01,1
0,1,1,1,0,0,47,47,0,1,0.46808510638297873,0.1,equal,equal_c01,1
1,0,1,1,0,1,48,48,1,1,0.4791666666666667,0.1,equal,equal_c01,1
0,0,0,1,0,0,49,49,1,0,0.46938775510204084,0.1,equal,equal_c01,1
1,0,1,0,1,1,50,50,0,0,0.46,0.1,equal,equal_c01,1
1,1,1,1,1,1,51,51,0,0,0.45098039215686275,0.1,equal,equal_c01,1
1,1,1,1,1,1,52,52,1,1,0.46153846153846156,0.1,equal,equal_c01,1
1,1,1,1,1,1,53,53,0,0,0.4528301886792453,0.1,equal,equal_c01,1
1,0,1,1,1,1,54,54,1,1,0.46296296296296297,0.1,equal,equal_c01,1
1,1,1,0,1,1,55,55,1,1,0.4727272727272727,0.1,equal,equal_c01,1
0,0,1,0,0,0,56,56,0,1,0.48214285714285715,0.1,equal,equal_c01,1
1,1,1,1,1,1,57,57,0,0,0.47368421052631576,0.1,equal,equal_c01,1
1,0,1,0,1,1,58,58,0,0,0.46551724137931033,0.1,equal,equal_c01,1
1,0,1,1,1,1,59,59,0,0,0.4576271186440678,0.1,equal,equal_c01,1
1,1,0,1,0,0,60,60,1,0,0.45,0.1,equal,equal_c01,1
0,1,0,1,0,0,61,61,0,1,0.45901639344262296,0.1,equal,equal_c01,1
0,0,1,1,1,0,62,62,1,0,0.45161290322580644,0.1,equal,equal_c01,1
1,0,1,0,0,1,63,63,1,1,0.4603174603174603,0.1,equal,equal_c01,1
0,1,1,0,0,0,64,64,1,0,0.453125,0.1,equal,equal_c01,1
1,1,1,1,0,1,65,65,0,0,0.4461538461538462,0.1,equal,equal_c01,1
1,1,1,1,0,1,66,66,0,0,0.4393939393939394,0.1,equal,equal_c01,1
1,0,1,0,0,1,67,67,0,0,0.43283582089552236,0.1,equal,equal_c01,1
1,0,1,0,1,1,68,68,1,1,0.4411764705882353,0.1,equal,equal_c01,1
1,1,1,1,1,1,69,69,0,0,0.43478260869565216,0.1,equal,equal_c01,1
1,0,1,0,1,1,70,70,0,0,0.42857142857142855,0.1,equal,equal_c01,1
0,0,1,1,1,0,71,71,1,0,0.4225352112676056,0.1,equal,equal_c01,1
1,1,1,0,0,1,72,72,1,1,0.4305555555555556,0.1,equal,equal_c01,1
0,0,1,1,0,0,73,73,0,1,0.4383561643835616,0.1,equal,equal_c01,1
1,0,0,1,1,0,74,74,0,1,0.44594594594594594,0.1,equal,equal_c01,1
1,0,1,1,0,1,75,75,1,1,0.4533333333333333,0.1,equal,equal_c01,1
0,0,1,1,1,0,76,76,0,1,0.4605263157894737,0.1,equal,equal_c01,1
1,1,0,1,1,0,77,77,0,1,0.4675324675324675,0.1,equal,equal_c01,1
1,1,1,1,1,1,78,78,0,0,0.46153846153846156,0.1,equal,equal_c01,1
1,0,1,1,0,1,79,79,1,1,0.46835443037974683,0.1,equal,equal_c01,1
0,1,0,0,1,0,80,80,0,1,0.475,0.1,equal,equal_c01,1
1,0,1,1,1,1,81,81,0,0,0.4691358024691358,0.1,equal,equal_c01,1
0,0,0,1,1,0,82,82,0,1,0.47560975609756095,0.1,equal,equal_c01,1
1,1,1,0,1,1,83,83,0,0,0.46987951807228917,0.1,equal,equal_c01,1
1,0,1,0,1,1,84,84,0,0,0.4642857142857143,0.1,equal,equal_c01,1
1,1,1,1,1,1,85,85,1,1,0.47058823529411764,0.1,equal,equal_c01,1
1,0,1,1,1,1,86,86,1,1,0.47674418604651164,0.1,equal,equal_c01,1
0,0,1,0,0,0,87,87,0,1,0.4827586206896552,0.1,equal,equal_c01,1
0,0,1,0,1,0,88,88,0,1,0.48863636363636365,0.1,equal,equal_c01,1
0,1,0,1,0,0,89,89,0,1,0.4943820224719101,0.1,equal,equal_c01,1
0,1,1,1,0,0,90,90,1,0,0.4888888888888889,0.1,equal,equal_c01,1
0,1,0,1,1,0,91,91,0,1,0.4945054945054945,0.1,equal,equal_c01,1
0,1,1,0,0,0,92,92,1,0,0.4891304347826087,0.1,equal,equal_c01,1
0,0,0,1,0,0,93,93,0,1,0.4946236559139785,0.1,equal,equal_c01,1
1,1,0,1,0,0,94,94,1,0,0.48936170212765956,0.1,equal,equal_c01,1
1,1,1,1,1,1,95,95,0,0,0.4842105263157895,0.1,equal,equal_c01,1
1,1,0,1,1,0,96,96,0,1,0.4895833333333333,0.1,equal,equal_c01,1
0,0,1,1,1,0,1,1,0,1,1,0.1,equal,equal_c01,2
1,0,1,1,0,1,2,2,1,1,1,0.1,equal,equal_c01,2
1,0,1,1,1,1,3,3,1,1,1,0.1,equal,equal_c01,2
0,0,1,0,0,0,4,4,1,0,0.75,0.1,equal,equal_c01,2
1,0,1,0,1,1,5,5,1,1,0.8,0.1,equal,equal_c01,2
0,1,0,0,1,0,6,6,1,0,0.6666666666666666,0.1,equal,equal_c01,2
1,1,1,0,1,1,7,7,0,0,0.5714285714285714,0.1,equal,equal_c01,2
1,1,1,0,0,1,8,8,0,0,0.5,0.1,equal,equal_c01,2
1,1,0,1,1,0,9,9,1,0,0.4444444444444444,0.1,equal,equal_c01,2
1,1,1,1,1,1,10,10,0,0,0.4,0.1,equal,equal_c01,2
1,1,1,1,1,1,11,11,0,0,0.36363636363636365,0.1,equal,equal_c01,2
1,0,1,0,0,1,12,12,0,0,0.3333333333333333,0.1,equal,equal_c01,2
0,1,0,1,0,0,13,13,0,1,0.38461538461538464,0.1,equal,equal_c01,2
1,0,1,0,1,1,14,14,1,1,0.42857142857142855,0.1,equal,equal_c01,2
1,1,1,1,0,1,15,15,1,1,0.4666666666666667,0.1,equal,equal_c01,2
0,0,1,1,0,0,16,16,1,0,0.4375,0.1,equal,equal_c01,2
0,0,1,1,1,0,17,17,1,0,0.4117647058823529,0.1,equal,equal_c01,2
0,1,1,0,0,0,18,18,1,0,0.3888888888888889,0.1,equal,equal_c01,2
0,0,1,0,1,0,19,19,1,0,0.3684210526315789,0.1,equal,equal_c01,2
0,1,1,1,0,0,20,20,0,1,0.4,0.1,equal,equal_c01,2
0,0,0,1,1,0,21,21,1,0,0.38095238095238093,0.1,equal,equal_c01,2
1,0,1,1,0,1,22,22,0,0,0.36363636363636365,0.1,equal,equal_c01,2
1,0,1,0,1,1,23,23,1,1,0.391304347826087,0.1,equal,equal_c01,2
0,1,0,1,1,0,24,24,1,0,0.375,0.1,equal,equal_c01,2
1,0,0,1,1,0,25,25,0,1,0.4,0.1,equal,equal_c01,2
1,1,0,1,1,0,26,26,1,0,0.38461538461538464,0.1,equal,equal_c01,2
1,1,1,1,1,1,27,27,1,1,0.4074074074074074,0.1,equal,equal_c01,2
1,1,0,1,0,0,28,28,1,0,0.39285714285714285,0.1,equal,equal_c01,2
1,0,1,1,1,1,29,29,0,0,0.3793103448275862,0.1,equal,equal_c01,2
1,1,1,1,1,1,30,30,0,0,0.36666666666666664,0.1,equal,equal_c01,2
0,0,0,1,0,0,31,31,0,1,0.3870967741935484,0.1,equal,equal_c01,2
1,1,1,1,0,1,32,32,1,1,0.40625,0.1,equal,equal_c01,2
1,1,0,1,0,0,33,33,1,0,0.3939393939393939,0.1,equal,equal_c01,2
0,0,0,1,1,0,34,34,0,1,0.4117647058823529,0.1,equal,equal_c01,2
1,0,1,1,0,1,35,35,1,1,0.42857142857142855,0.1,equal,equal_c01,2
1,0,1,0,1,1,36,36,0,0,0.4166666666666667,0.1,equal,equal_c01,2
0,1,0,1,1,0,37,37,1,0,0.40540540540540543,0.1,equal,equal_c01,2
1,0,1,1,0,1,38,38,1,1,0.42105263157894735,0.1,equal,equal_c01,2
1,0,1,0,1,1,39,39,0,0,0.41025641025641024,0.1,equal,equal_c01,2
1,1,1,1,1,1,40,40,1,1,0.425,0.1,equal,equal_c01,2
0,1,1,0,0,0,41,41,0,1,0.43902439024390244,0.1,equal,equal_c01,2
1,0,1,1,1,1,42,42,1,1,0.4523809523809524,0.1,equal,equal_c01,2
1,0,1,0,1,1,43,43,1,1,0.46511627906976744,0.1,equal,equal_c01,2
0,0,1,1,1,0,44,44,0,1,0.4772727272727273,0.1,equal,equal_c01,2
1,1,0,1,1,0,45,45,1,0,0.4666666666666667,0.1,equal,equal_c01,2
1,1,1,1,0,1,46,46,0,0,0.45652173913043476,0.1,equal,equal_c01,2
1,1,1,1,0,1,47,47,1,1,0.46808510638297873,0.1,equal,equal_c01,2
1,1,0,1,1,0,48,48,1,0,0.4583333333333333,0.1,equal,equal_c01,2
1,1,1,1,1,1,49,49,0,0,0.4489795918367347,0.1,equal,equal_c01,2
0,0,1,0,0,0,50,50,0,1,0.46,0.1,equal,equal_c01,2
1,1,1,1,1,1,51,51,0,0,0.45098039215686275,0.1,equal,equal_c01,2
0,1,0,1,0,0,52,52,0,1,0.46153846153846156,0.1,equal,equal_c01,2
1,1,1,0,0,1,53,53,1,1,0.4716981132075472,0.1,equal,equal_c01,2
1,0,1,0,0,1,54,54,1,1,0.48148148148148145,0.1,equal,equal_c01,2
1,0,1,1,1,1,55,55,0,0,0.4727272727272727,0.1,equal,equal_c01,2
0,0,1,0,1,0,56,56,1,0,0.4642857142857143,0.1,equal,equal_c01,2
0,0,1,1,1,0,57,57,0,1,0.47368421052631576,0.1,equal,equal_c01,2
0,0,1,1,0,0,58,58,0,1,0.4827586206896552,0.1,equal,equal_c01,2
1,1,1,0,1,1,59,59,1,1,0.4915254237288136,0.1,equal,equal_c01,2
0,1,0,0,1,0,60,60,1,0,0.48333333333333334,0.1,equal,equal_c01,2
0,1,1,1,0,0,61,61,0,1,0.4918032786885246,0.1,equal,equal_c01,2
0,0,0,1,0,0,62,62,1,0,0.4838709677419355,0.1,equal,equal_c01,2
1,1,1,1,1,1,63,63,1,1,0.49206349206349204,0.1,equal,equal_c01,2
1,0,0,1,1,0,64,64,1,0,0.484375,0.1,equal,equal_c01,2
1,1,1,1,1,1,65,65,0,0,0.47692307692307695,0.1,equal,equal_c01,2
1,0,1,0,0,1,66,66,0,0,0.4696969696969697,0.1,equal,equal_c01,2
1,1,0,1,0,0,67,67,1,0,0.4626865671641791,0.1,equal,equal_c01,2
1,1,1,1,0,1,68,68,1,1,0.47058823529411764,0.1,equal,equal_c01,2
0,0,1,1,1,0,69,69,1,0,0.463768115942029,0.1,equal,equal_c01,2
0,1,1,1,0,0,70,70,1,0,0.45714285714285713,0.1,equal,equal_c01,2
1,1,1,1,1,1,71,71,1,1,0.4647887323943662,0.1,equal,equal_c01,2
1,1,1,1,0,1,72,72,1,1,0.4722222222222222,0.1,equal,equal_c01,2
0,0,1,1,0,0,73,73,1,0,0.4657534246575342,0.1,equal,equal_c01,2
1,1,1,0,0,1,74,74,0,0,0.4594594594594595,0.1,equal,equal_c01,2
0,0,1,1,1,0,75,75,1,0,0.4533333333333333,0.1,equal,equal_c01,2
0,0,1,0,0,0,76,76,1,0,0.4473684210526316,0.1,equal,equal_c01,2
1,1,1,1,1,1,77,77,1,1,0.45454545454545453,0.1,equal,equal_c01,2
1,0,1,1,1,1,78,78,1,1,0.46153846153846156,0.1,equal,equal_c01,2
0,0,1,0,1,0,79,79,0,1,0.46835443037974683,0.1,equal,equal_c01,2
0,1,0,1,0,0,80,80,1,0,0.4625,0.1,equal,equal_c01,2
0,0,0,1,0,0,81,81,0,1,0.4691358024691358,0.1,equal,equal_c01,2
1,1,1,1,1,1,82,82,1,1,0.47560975609756095,0.1,equal,equal_c01,2
1,0,1,0,1,1,83,83,1,1,0.4819277108433735,0.1,equal,equal_c01,2
1,1,0,1,1,0,84,84,1,0,0.47619047619047616,0.1,equal,equal_c01,2
1,0,1,0,1,1,85,85,0,0,0.47058823529411764,0.1,equal,equal_c01,2
0,1,0,1,1,0,86,86,1,0,0.46511627906976744,0.1,equal,equal_c01,2
0,0,0,1,1,0,87,87,1,0,0.45977011494252873,0.1,equal,equal_c01,2
1,1,0,1,1,0,88,88,0,1,0.4659090909090909,0.1,equal,equal_c01,2
1,0,1,0,1,1,89,89,0,0,0.4606741573033708,0.1,equal,equal_c01,2
1,0,1,1,0,1,90,90,1,1,0.4666666666666667,0.1,equal,equal_c01,2
0,1,1,0,0,0,91,91,0,1,0.4725274725274725,0.1,equal,equal_c01,2
1,0,0,1,1,0,92,92,0,1,0.4782608695652174,0.1,equal,equal_c01,2
0,1,0,0,1,0,93,93,0,1,0.4838709677419355,0.1,equal,equal_c01,2
1,0,1,1,0,1,94,94,1,1,0.48936170212765956,0.1,equal,equal_c01,2
1,0,1,1,1,1,95,95,1,1,0.49473684210526314,0.1,equal,equal_c01,2
1,1,1,0,1,1,96,96,0,0,0.4895833333333333,0.1,equal,equal_c01,2
1,1,1,1,1,1,1,1,1,1,1,0.1,equal,equal_c01,3
0,0,1,1,0,0,2,2,0,1,1,0.1,equal,equal_c01,3
1,0,1,0,0,1,3,3,0,0,0.6666666666666666,0.1,equal,equal_c01,3
0,0,1,1,1,0,4,4,1,0,0.5,0.1,equal,equal_c01,3
1,0,1,1,1,1,5,5,0,0,0.4,0.1,equal,equal_c01,3
1,1,0,1,1,0,6,6,1,0,0.3333333333333333,0.1,equal,equal_c01,3
1,1,0,1,1,0,7,7,1,0,0.2857142857142857,0.1,equal,equal_c01,3
1,1,0,1,0,0,8,8,0,1,0.375,0.1,equal,equal_c01,3
1,0,1,1,0,1,9,9,0,0,0.3333333333333333,0.1,equal,equal_c01,3
0,0,1,0,0,0,10,10,1,0,0.3,0.1,equal,equal_c01,3
1,1,1,1,1,1,11,11,0,0,0.2727272727272727,0.1,equal,equal_c01,3
0,0,0,1,0,0,12,12,1,0,0.25,0.1,equal,equal_c01,3
0,0,0,1,1,0,13,13,0,1,0.3076923076923077,0.1,equal,equal_c01,3
1,0,1,0,1,1,14,14,0,0,0.2857142857142857,0.1,equal,equal_c01,3
1,1,1,1,1,1,15,15,0,0,0.26666666666666666,0.1,equal,equal_c01,3
1,1,1,1,0,1,16,16,1,1,0.3125,0.1,equal,equal_c01,3
1,1,1,0,0,1,17,17,1,1,0.35294117647058826,0.1,equal,equal_c01,3
1,1,1,0,1,1,18,18,0,0,0.3333333333333333,0.1,equal,equal_c01,3
0,0,1,0,1,0,19,19,1,0,0.3157894736842105,0.1,equal,equal_c01,3
1,0,1,0,1,1,20,20,1,1,0.35,0.1,equal,equal_c01,3
0,0,1,1,1,0,21,21,0,1,0.38095238095238093,0.1,equal,equal_c01,3
1,0,1,1,1,1,22,22,0,0,0.36363636363636365,0.1,equal,equal_c01,3
1,1,1,1,1,1,23,23,0,0,0.34782608695652173,0.1,equal,equal_c01,3
0,1,0,0,1,0,24,24,0,1,0.375,0.1,equal,equal_c01,3
0,1,1,1,0,0,25,25,1,0,0.36,0.1,equal,equal_c01,3
0,1,1,0,0,0,26,26,1,0,0.34615384615384615,0.1,equal,equal_c01,3
1,0,0,1,1,0,27,27,1,0,0.3333333333333333,0.1,equal,equal_c01,3
0,1,0,1,1,0,28,28,0,1,0.35714285714285715,0.1,equal,equal_c01,3
0,1,0,1,0,0,29,29,1,0,0.3448275862068966,0.1,equal,equal_c01,3
1,0,1,0,1,1,30,30,0,0,0.3333333333333333,0.1,equal,equal_c01,3
1,0,1,1,0,1,31,31,1,1,0.3548387096774194,0.1,equal,equal_c01,3
1,1,1,1,0,1,32,32,0,0,0.34375,0.1,equal,equal_c01,3
1,1,1,0,0,1,33,33,0,0,0.3333333333333333,0.1,equal,equal_c01,3
0,0,1,1,0,0,34,34,0,1,0.35294117647058826,0.1,equal,equal_c01,3
1,1,1,1,0,1,35,35,1,1,0.37142857142857144,0.1,equal,equal_c01,3
0,0,1,0,0,0,36,36,1,0,0.3611111111111111,0.1,equal,equal_c01,3
0,0,1,1,1,0,37,37,1,0,0.35135135135135137,0.1,equal,equal_c01,3
0,1,1,0,0,0,38,38,1,0,0.34210526315789475,0.1,equal,equal_c01,3
1,0,1,0,1,1,39,39,1,1,0.358974358974359,0.1,equal,equal_c01,3
1,0,1,0,1,1,40,40,0,0,0.35,0.1,equal,equal_c01,3
1,0,1,1,1,1,41,41,1,1,0.36585365853658536,0.1,equal,equal_c01,3
1,0,0,1,1,0,42,42,0,1,0.38095238095238093,0.1,equal,equal_c01,3
1,0,1,0,0,1,43,43,1,1,0.3953488372093023,0.1,equal,equal_c01,3
0,1,0,1,0,0,44,44,0,1,0.4090909090909091,0.1,equal,equal_c01,3
0,1,0,0,1,0,45,45,0,1,0.4222222222222222,0.1,equal,equal_c01,3
1,1,1,1,1,1,46,46,0,0,0.41304347826086957,0.1,equal,equal_c01,3
1,1,1,0,1,1,47,47,1,1,0.425531914893617,0.1,equal,equal_c01,3
1,1,1,1,1,1,48,48,0,0,0.4166666666666667,0.1,equal,equal_c01,3
1,0,1,1,0,1,49,49,1,1,0.42857142857142855,0.1,equal,equal_c01,3
0,0,1,1,1,0,50,50,1,0,0.42,0.1,equal,equal_c01,3
0,0,1,0,1,0,51,51,0,1,0.43137254901960786,0.1,equal,equal_c01,3
0,1,0,1,1,0,52,52,0,1,0.4423076923076923,0.1,equal,equal_c01,3
0,1,1,1,0,0,53,53,0,1,0.4528301886792453,0.1,equal,equal_c01,3
1,1,0,1,1,0,54,54,0,1,0.46296296296296297,0.1,equal,equal_c01,3
1,1,1,1,1,1,55,55,1,1,0.4727272727272727,0.1,equal,equal_c01,3
1,1,1,1,0,1,56,56,0,0,0.4642857142857143,0.1,equal,equal_c01,3
1,1,0,1,1,0,57,57,0,1,0.47368421052631576,0.1,equal,equal_c01,3
1,0,1,0,1,1,58,58,1,1,0.4827586206896552,0.1,equal,equal_c01,3
1,0,1,1,1,1,59,59,0,0,0.4745762711864407,0.1,equal,equal_c01,3
0,0,0,1,1,0,60,60,1,0,0.4666666666666667,0.1,equal,equal_c01,3
1,1,1,1,1,1,61,61,0,0,0.45901639344262296,0.1,equal,equal_c01,3
1,1,0,1,0,0,62,62,1,0,0.45161290322580644,0.1,equal,equal_c01,3
0,0,0,1,0,0,63,63,0,1,0.4603174603174603,0.1,equal,equal_c01,3
1,0,1,1,0,1,64,64,0,0,0.453125,0.1,equal,equal_c01,3
1,1,1,0,0,1,65,65,1,1,0.46153846153846156,0.1,equal,equal_c01,3
0,1,0,1,0,0,66,66,1,0,0.45454545454545453,0.1,equal,equal_c01,3
0,0,0,1,1,0,67,67,0,1,0.4626865671641791,0.1,equal,equal_c01,3
1,0,1,1,0,1,68,68,0,0,0.45588235294117646,0.1,equal,equal_c01,3
1,0,1,0,1,1,69,69,0,0,0.4492753623188406,0.1,equal,equal_c01,3
1,1,1,0,1,1,70,70,0,0,0.44285714285714284,0.1,equal,equal_c01,3
1,1,1,1,1,1,71,71,1,1,0.4507042253521127,0.1,equal,equal_c01,3
1,0,1,0,0,1,72,72,1,1,0.4583333333333333,0.1,equal,equal_c01,3
0,1,1,1,0,0,73,73,0,1,0.4657534246575342,0.1,equal,equal_c01,3
0,0,1,1,1,0,74,74,1,0,0.4594594594594595,0.1,equal,equal_c01,3
1,1,1,1,0,1,75,75,1,1,0.4666666666666667,0.1,equal,equal_c01,3
0,0,1,1,0,0,76,76,1,0,0.4605263157894737,0.1,equal,equal_c01,3
0,0,0,1,0,0,77,77,1,0,0.45454545454545453,0.1,equal,equal_c01,3
0,1,1,0,0,0,78,78,0,1,0.46153846153846156,0.1,equal,equal_c01,3
1,0,1,0,1,1,79,79,1,1,0.46835443037974683,0.1,equal,equal_c01,3
0,0,1,0,0,0,80,80,1,0,0.4625,0.1,equal,equal_c01,3
1,0,1,1,1,1,81,81,0,0,0.4567901234567901,0.1,equal,equal_c01,3
1,0,0,1,1,0,82,82,1,0,0.45121951219512196,0.1,equal,equal_c01,3
1,1,0,1,1,0,83,83,0,1,0.4578313253012048,0.1,equal,equal_c01,3
1,0,1,1,1,1,84,84,1,1,0.4642857142857143,0.1,equal,equal_c01,3
1,0,1,0,1,1,85,85,0,0,0.4588235294117647,0.1,equal,equal_c01,3
0,1,0,0,1,0,86,86,0,1,0.46511627906976744,0.1,equal,equal_c01,3
1,1,1,1,1,1,87,87,0,0,0.45977011494252873,0.1,equal,equal_c01,3
0,0,1,1,1,0,88,88,1,0,0.45454545454545453,0.1,equal,equal_c01,3
0,0,1,0,1,0,89,89,1,0,0.449438202247191,0.1,equal,equal_c01,3
1,1,1,1,1,1,90,90,0,0,0.4444444444444444,0.1,equal,equal_c01,3
0,1,0,1,1,0,91,91,1,0,0.43956043956043955,0.1,equal,equal_c01,3
1,1,0,1,0,0,92,92,0,1,0.44565217391304346,0.1,equal,equal_c01,3
1,1,0,1,1,0,93,93,0,1,0.45161290322580644,0.1,equal,equal_c01,3
1,0,1,1,0,1,94,94,0,0,0.44680851063829785,0.1,equal,equal_c01,3
1,1,1,1,1,1,95,95,1,1,0.45263157894736844,0.1,equal,equal_c01,3
1,1,1,1,0,1,96,96,1,1,0.4583333333333333,0.1,equal,equal_c01,3
0,0,1,1,0,0,1,1,1,0,0,0.1,equal,equal_c01,4
1,1,1,1,1,1,2,2,1,1,0.5,0.1,equal,equal_c01,4
0,0,1,1,1,0,3,3,0,1,0.6666666666666666,0.1,equal,equal_c01,4
0,1,1,1,0,0,4,4,1,0,0.5,0.1,equal,equal_c01,4
1,1,0,1,1,0,5,5,0,1,0.6,0.1,equal,equal_c01,4
0,1,0,0,1,0,6,6,1,0,0.5,0.1,equal,equal_c01,4
0,1,1,0,0,0,7,7,0,1,0.5714285714285714,0.1,equal,equal_c01,4
1,1,0,1,0,0,8,8,0,1,0.625,0.1,equal,equal_c01,4
1,1,1,1,0,1,9,9,1,1,0.6666666666666666,0.1,equal,equal_c01,4
1,0,1,0,1,1,10,10,0,0,0.6,0.1,equal,equal_c01,4
0,0,0,1,0,0,11,11,0,1,0.6363636363636364,0.1,equal,equal_c01,4
1,0,1,1,0,1,12,12,1,1,0.6666666666666666,0.1,equal,equal_c01,4
1,1,1,1,1,1,13,13,0,0,0.6153846153846154,0.1,equal,equal_c01,4
1,0,1,0,1,1,14,14,1,1,0.6428571428571429,0.1,equal,equal_c01,4
1,0,0,1,1,0,15,15,1,0,0.6,0.1,equal,equal_c01,4
0,0,1,0,0,0,16,16,1,0,0.5625,0.1,equal,equal_c01,4
0,1,0,1,0,0,17,17,1,0,0.5294117647058824,0.1,equal,equal_c01,4
1,0,1,1,0,1,18,18,0,0,0.5,0.1,equal,equal_c01,4
1,1,1,1,1,1,19,19,0,0,0.47368421052631576,0.1,equal,equal_c01,4
1,1,0,1,1,0,20,20,1,0,0.45,0.1,equal,equal_c01,4
1,0,1,0,1,1,21,21,1,1,0.47619047619047616,0.1,equal,equal_c01,4
0,1,0,1,1,0,22,22,1,0,0.45454545454545453,0.1,equal,equal_c01,4
1,1,1,1,1,1,23,23,0,0,0.43478260869565216,0.1,equal,equal_c01,4
0,0,0,1,1,0,24,24,1,0,0.4166666666666667,0.1,equal,equal_c01,4
1,1,1,0,1,1,25,25,0,0,0.4,0.1,equal,equal_c01,4
1,1,1,1,0,1,26,26,0,0,0.38461538461538464,0.1,equal,equal_c01,4
0,0,1,0,1,0,27,27,0,1,0.4074074074074074,0.1,equal,equal_c01,4
0,0,1,1,1,0,28,28,0,1,0.42857142857142855,0.1,equal,equal_c01,4
1,1,1,0,0,1,29,29,0,0,0.41379310344827586,0.1,equal,equal_c01,4
1,0,1,1,1,1,30,30,0,0,0.4,0.1,equal,equal_c01,4
1,0,1,0,0,1,31,31,1,1,0.41935483870967744,0.1,equal,equal_c01,4
1,0,1,1,1,1,32,32,1,1,0.4375,0.1,equal,equal_c01,4
1,0,1,1,0,1,33,33,0,0,0.42424242424242425,0.1,equal,equal_c01,4
1,1,1,1,0,1,34,34,1,1,0.4411764705882353,0.1,equal,equal_c01,4
1,1,1,0,0,1,35,35,0,0,0.42857142857142855,0.1,equal,equal_c01,4
