f1,f2,f3,f4,f5,dangerous,trial,sequence,sim_response,correct,performance,c,w,agent,subject
1,0,1,1,1,1,81,81,0,0,0.6419753086419753,0.1,informed,informed_c01,1
0,0,0,1,1,0,82,82,1,0,0.6341463414634146,0.1,informed,informed_c01,1
1,1,1,0,1,1,83,83,0,0,0.6265060240963856,0.1,informed,informed_c01,1
1,0,1,0,1,1,84,84,1,1,0.6309523809523809,0.1,informed,informed_c01,1
1,1,1,1,1,1,85,85,1,1,0.6352941176470588,0.1,informed,informed_c01,1
1,0,1,1,1,1,86,86,1,1,0.6395348837209303,0.1,informed,informed_c01,1
0,0,1,0,0,0,87,87,0,1,0.6436781609195402,0.1,informed,informed_c01,1
0,0,1,0,1,0,88,88,1,0,0.6363636363636364,0.1,informed,informed_c01,1
0,1,0,1,0,0,89,89,1,0,0.6292134831460674,0.1,informed,informed_c01,1
0,1,1,1,0,0,90,90,1,0,0.6222222222222222,0.1,informed,informed_c01,1
0,1,0,1,1,0,91,91,1,0,0.6153846153846154,0.1,informed,informed_c01,1
0,1,1,0,0,0,92,92,0,1,0.6195652173913043,0.1,informed,informed_c01,1
0,0,0,1,0,0,93,93,1,0,0.6129032258064516,0.1,informed,informed_c01,1
1,1,0,1,0,0,94,94,1,0,0.6063829787234043,0.1,informed,informed_c01,1
1,1,1,1,1,1,95,95,0,0,0.6,0.1,informed,informed_c01,1
1,1,0,1,1,0,96,96,0,1,0.6041666666666666,0.1,informed,informed_c01,1
1,1,0,1,0,0,1,1,1,0,0,0.1,informed,informed_c01,2
1,0,1,1,0,1,2,2,1,1,0.5,0.1,informed,informed_c01,2
1,1,0,1,1,0,3,3,0,1,0.6666666666666666,0.1,informed,informed_c01,2
1,0,1,0,1,1,4,4,1,1,0.75,0.1,informed,informed_c01,2
0,1,1,0,0,0,5,5,1,0,0.6,0.1,informed,informed_c01,2
1,1,0,1,1,0,6,6,0,1,0.6666666666666666,0.1,informed,informed_c01,2
1,1,1,0,1,1,7,7,0,0,0.5714285714285714,0.1,informed,informed_c01,2
1,0,1,1,0,1,8,8,1,1,0.625,0.1,informed,informed_c01,2
1,1,1,1,0,1,9,9,0,0,0.5555555555555556,0.1,informed,informed_c01,2
1,0,1,0,0,1,10,10,0,0,0.5,0.1,informed,informed_c01,2
0,0,1,1,0,0,11,11,1,0,0.45454545454545453,0.1,informed,informed_c01,2
1,1,1,0,0,1,12,12,1,1,0.5,0.1,informed,informed_c01,2
1,1,1,1,1,1,13,13,1,1,0.5384615384615384,0.1,informed,informed_c01,2
0,0,1,1,1,0,14,14,1,0,0.5,0.1,informed,informed_c01,2
0,0,0,1,0,0,15,15,0,1,0.5333333333333333,0.1,informed,informed_c01,2
0,1,0,1,1,0,16,16,1,0,0.5,0.1,informed,informed_c01,2
1,0,1,0,1,1,17,17,0,0,0.47058823529411764,0.1,informed,informed_c01,2
0,1,0,0,1,0,18,18,1,0,0.4444444444444444,0.1,informed,informed_c01,2
1,0,0,1,1,0,19,19,0,1,0.47368421052631576,0.1,informed,informed_c01,2
1,0,1,1,1,1,20,20,1,1,0.5,0.1,informed,informed_c01,2
1,0,1,0,1,1,21,21,0,0,0.47619047619047616,0.1,informed,informed_c01,2
1,0,1,1,1,1,22,22,0,0,0.45454545454545453,0.1,informed,informed_c01,2
1,1,1,1,1,1,23,23,0,0,0.43478260869565216,0.1,informed,informed_c01,2
0,0,1,0,0,0,24,24,0,1,0.4583333333333333,0.1,informed,informed_c01,2
1,1,1,1,0,1,25,25,0,0,0.44,0.1,informed,informed_c01,2
0,1,0,1,0,0,26,26,1,0,0.4230769230769231,0.1,informed,informed_c01,2
0,0,0,1,1,0,27,27,1,0,0.4074074074074074,0.1,informed,informed_c01,2
0,0,1,1,1,0,28,28,1,0,0.39285714285714285,0.1,informed,informed_c01,2
1,1,1,1,1,1,29,29,1,1,0.41379310344827586,0.1,informed,informed_c01,2
0,1,1,1,0,0,30,30,0,1,0.43333333333333335,0.1,informed,informed_c01,2
0,0,1,0,1,0,31,31,0,1,0.45161290322580644,0.1,informed,informed_c01,2
1,1,1,1,1,1,32,32,1,1,0.46875,0.1,informed,informed_c01,2
1,0,1,0,0,1,33,33,0,0,0.45454545454545453,0.1,informed,informed_c01,2
1,0,0,1,1,0,34,34,0,1,0.47058823529411764,0.1,informed,informed_c01,2
1,1,1,1,0,1,35,35,1,1,0.4857142857142857,0.1,informed,informed_c01,2
0,0,1,1,1,0,36,36,0,1,0.5,0.1,informed,informed_c01,2
1,1,1,1,1,1,37,37,1,1,0.5135135135135135,0.1,informed,informed_c01,2
1,1,1,1,1,1,38,38,1,1,0.5263157894736842,0.1,informed,informed_c01,2
0,1,1,1,0,0,39,39,0,1,0.5384615384615384,0.1,informed,informed_c01,2
1,1,0,1,1,0,40,40,0,1,0.55,0.1,informed,informed_c01,2
0,1,0,1,1,0,41,41,0,1,0.5609756097560976,0.1,informed,informed_c01,2
0,0,0,1,1,0,42,42,1,0,0.5476190476190477,0.1,informed,informed_c01,2
1,1,1,0,1,1,43,43,0,0,0.5348837209302325,0.1,informed,informed_c01,2
1,1,1,1,0,1,44,44,0,0,0.5227272727272727,0.1,informed,informed_c01,2
0,0,1,1,1,0,45,45,1,0,0.5111111111111111,0.1,informed,informed_c01,2
1,1,0,1,0,0,46,46,0,1,0.5217391304347826,0.1,informed,informed_c01,2
1,1,0,1,1,0,47,47,1,0,0.5106382978723404,0.1,informed,informed_c01,2
1,0,1,1,0,1,48,48,1,1,0.5208333333333334,0.1,informed,informed_c01,2
0,1,0,0,1,0,49,49,1,0,0.5102040816326531,0.1,informed,informed_c01,2
1,0,1,1,0,1,50,50,1,1,0.52,0.1,informed,informed_c01,2
0,0,0,1,0,0,51,51,0,1,0.5294117647058824,0.1,informed,informed_c01,2
1,0,1,0,1,1,52,52,1,1,0.5384615384615384,0.1,informed,informed_c01,2
0,1,1,0,0,0,53,53,1,0,0.5283018867924528,0.1,informed,informed_c01,2
0,1,0,1,0,0,54,54,0,1,0.5370370370370371,0.1,informed,informed_c01,2
0,0,1,1,0,0,55,55,1,0,0.5272727272727272,0.1,informed,informed_c01,2
0,0,1,0,1,0,56,56,1,0,0.5178571428571429,0.1,informed,informed_c01,2
1,0,1,0,1,1,57,57,1,1,0.5263157894736842,0.1,informed,informed_c01,2
0,0,1,0,0,0,58,58,0,1,0.5344827586206896,0.1,informed,informed_c01,2
1,1,1,0,0,1,59,59,1,1,0.5423728813559322,0.1,informed,informed_c01,2
1,0,1,1,1,1,60,60,1,1,0.55,0.1,informed,informed_c01,2
1,0,1,0,1,1,61,61,1,1,0.5573770491803278,0.1,informed,informed_c01,2
1,1,1,1,1,1,62,62,0,0,0.5483870967741935,0.1,informed,informed_c01,2
1,1,1,1,1,1,63,63,1,1,0.5555555555555556,0.1,informed,informed_c01,2
1,0,1,1,1,1,64,64,1,1,0.5625,0.1,informed,informed_c01,2
1,0,0,1,1,0,65,65,0,1,0.5692307692307692,0.1,informed,informed_c01,2
1,0,1,0,0,1,66,66,0,0,0.5606060606060606,0.1,informed,informed_c01,2
1,1,1,1,1,1,67,67,0,0,0.5522388059701493,0.1,informed,informed_c01,2
0,1,0,0,1,0,68,68,0,1,0.5588235294117647,0.1,informed,informed_c01,2
0,0,1,0,0,0,69,69,0,1,0.5652173913043478,0.1,informed,informed_c01,2
1,1,1,1,1,1,70,70,1,1,0.5714285714285714,0.1,informed,informed_c01,2
0,0,0,1,1,0,71,71,1,0,0.5633802816901409,0.1,informed,informed_c01,2
0,0,1,1,0,0,72,72,0,1,0.5694444444444444,0.1,informed,informed_c01,2
1,1,0,1,1,0,73,73,1,0,0.5616438356164384,0.1,informed,informed_c01,2
1,1,0,1,0,0,74,74,1,0,0.5540540540540541,0.1,informed,informed_c01,2
1,1,1,0,0,1,75,75,1,1,0.56,0.1,informed,informed_c01,2
1,0,1,1,1,1,76,76,0,0,0.5526315789473685,0.1,informed,informed_c01,2
0,1,1,1,0,0,77,77,1,0,0.5454545454545454,0.1,informed,informed_c01,2
1,1,1,0,1,1,78,78,1,1,0.5512820512820513,0.1,informed,informed_c01,2
0,1,1,0,0,0,79,79,0,1,0.5569620253164557,0.1,informed,informed_c01,2
1,1,1,1,0,1,80,80,1,1,0.5625,0.1,informed,informed_c01,2
0,0,1,1,1,0,81,81,0,1,0.5679012345679012,0.1,informed,informed_c01,2
1,0,1,0,1,1,82,82,0,0,0.5609756097560976,0.1,informed,informed_c01,2
1,0,1,0,1,1,83,83,1,1,0.5662650602409639,0.1,informed,informed_c01,2
1,1,1,1,0,1,84,84,0,0,0.5595238095238095,0.1,informed,informed_c01,2
0,0,0,1,0,0,85,85,1,0,0.5529411764705883,0.1,informed,informed_c01,2
1,0,1,1,0,1,86,86,1,1,0.5581395348837209,0.1,informed,informed_c01,2
0,1,0,1,0,0,87,87,1,0,0.5517241379310345,0.1,informed,informed_c01,2
0,1,0,1,1,0,88,88,1,0,0.5454545454545454,0.1,informed,informed_c01,2
1,0,1,1,1,1,89,89,1,1,0.550561797752809,0.1,informed,informed_c01,2
0,0,1,0,1,0,90,90,0,1,0.5555555555555556,0.1,informed,informed_c01,2
1,0,1,0,1,1,91,91,1,1,0.5604395604395604,0.1,informed,informed_c01,2
1,0,1,1,0,1,92,92,0,0,0.5543478260869565,0.1,informed,informed_c01,2
1,1,1,1,1,1,93,93,1,1,0.5591397849462365,0.1,informed,informed_c01,2
0,0,1,1,1,0,94,94,1,0,0.5531914893617021,0.1,informed,informed_c01,2
1,1,0,1,1,0,95,95,1,0,0.5473684210526316,0.1,informed,informed_c01,2
1,1,1,1,1,1,96,96,1,1,0.5520833333333334,0.1,informed,informed_c01,2
0,1,1,0,0,0,1,1,1,0,0,0.1,informed,informed_c01,3
0,0,1,1,1,0,2,2,0,1,0.5,0.1,informed,informed_c01,3
1,1,0,1,0,0,3,3,0,1,0.6666666666666666,0.1,informed,informed_c01,3
0,0,0,1,0,0,4,4,0,1,0.75,0.1,informed,informed_c01,3
1,0,1,1,1,1,5,5,0,0,0.6,0.1,informed,informed_c01,3
0,0,1,0,1,0,6,6,0,1,0.6666666666666666,0.1,informed,informed_c01,3
0,0,1,1,1,0,7,7,1,0,0.5714285714285714,0.1,informed,informed_c01,3
1,0,1,0,1,1,8,8,1,1,0.625,0.1,informed,informed_c01,3
0,1,0,1,1,0,9,9,0,1,0.6666666666666666,0.1,informed,informed_c01,3
1,1,1,1,0,1,10,10,0,0,0.6,0.1,informed,informed_c01,3
1,1,1,1,1,1,11,11,0,0,0.5454545454545454,0.1,informed,informed_c01,3
0,1,0,1,0,0,12,12,1,0,0.5,0.1,informed,informed_c01,3
1,0,1,1,0,1,13,13,0,0,0.46153846153846156,0.1,informed,informed_c01,3
1,1,1,1,1,1,14,14,1,1,0.5,0.1,informed,informed_c01,3
1,0,0,1,1,0,15,15,0,1,0.5333333333333333,0.1,informed,informed_c01,3
1,0,1,1,0,1,16,16,0,0,0.5,0.1,informed,informed_c01,3
0,1,0,0,1,0,17,17,1,0,0.47058823529411764,0.1,informed,informed_c01,3
0,0,0,1,1,0,18,18,1,0,0.4444444444444444,0.1,informed,informed_c01,3
1,1,1,1,0,1,19,19,1,1,0.47368421052631576,0.1,informed,informed_c01,3
1,0,1,1,1,1,20,20,1,1,0.5,0.1,informed,informed_c01,3
0,0,1,1,0,0,21,21,0,1,0.5238095238095238,0.1,informed,informed_c01,3
1,1,1,0,1,1,22,22,0,0,0.5,0.1,informed,informed_c01,3
1,1,1,1,1,1,23,23,0,0,0.4782608695652174,0.1,informed,informed_c01,3
1,1,1,0,0,1,24,24,1,1,0.5,0.1,informed,informed_c01,3
1,1,0,1,1,0,25,25,1,0,0.48,0.1,informed,informed_c01,3
1,1,0,1,1,0,26,26,0,1,0.5,0.1,informed,informed_c01,3
1,0,1,0,1,1,27,27,1,1,0.5185185185185185,0.1,informed,informed_c01,3
0,0,1,0,0,0,28,28,0,1,0.5357142857142857,0.1,informed,informed_c01,3
1,1,1,1,1,1,29,29,1,1,0.5517241379310345,0.1,informed,informed_c01,3
0,1,1,1,0,0,30,30,1,0,0.5333333333333333,0.1,informed,informed_c01,3
1,0,1,0,0,1,31,31,0,0,0.5161290322580645,0.1,informed,informed_c01,3
1,0,1,0,1,1,32,32,1,1,0.53125,0.1,informed,informed_c01,3
0,1,0,0,1,0,33,33,0,1,0.5454545454545454,0.1,informed,informed_c01,3
1,0,0,1,1,0,34,34,1,0,0.5294117647058824,0.1,informed,informed_c01,3
1,1,1,1,0,1,35,35,0,0,0.5142857142857142,0.1,informed,informed_c01,3
0,1,0,1,0,0,36,36,0,1,0.5277777777777778,0.1,informed,informed_c01,3
1,1,0,1,0,0,37,37,0,1,0.5405405405405406,0.1,informed,informed_c01,3
0,0,1,1,1,0,38,38,0,1,0.5526315789473685,0.1,informed,informed_c01,3
1,0,1,0,0,1,39,39,0,0,0.5384615384615384,0.1,informed,informed_c01,3
1,1,0,1,1,0,40,40,1,0,0.525,0.1,informed,informed_c01,3
1,0,1,0,1,1,41,41,0,0,0.5121951219512195,0.1,informed,informed_c01,3
0,0,0,1,0,0,42,42,0,1,0.5238095238095238,0.1,informed,informed_c01,3
0,1,1,0,0,0,43,43,0,1,0.5348837209302325,0.1,informed,informed_c01,3
1,0,1,0,1,1,44,44,0,0,0.5227272727272727,0.1,informed,informed_c01,3
1,1,1,0,0,1,45,45,1,1,0.5333333333333333,0.1,informed,informed_c01,3
0,1,0,1,1,0,46,46,1,0,0.5217391304347826,0.1,informed,informed_c01,3
1,1,0,1,1,0,47,47,1,0,0.5106382978723404,0.1,informed,informed_c01,3
1,1,1,1,0,1,48,48,0,0,0.5,0.1,informed,informed_c01,3
0,0,1,1,1,0,49,49,0,1,0.5102040816326531,0.1,informed,informed_c01,3
0,0,1,1,0,0,50,50,1,0,0.5,0.1,informed,informed_c01,3
0,1,1,1,0,0,51,51,0,1,0.5098039215686274,0.1,informed,informed_c01,3
1,0,1,1,1,1,52,52,0,0,0.5,0.1,informed,informed_c01,3
1,0,1,1,1,1,53,53,0,0,0.49056603773584906,0.1,informed,informed_c01,3
1,0,1,1,0,1,54,54,0,0,0.48148148148148145,0.1,informed,informed_c01,3
0,0,0,1,1,0,55,55,0,1,0.4909090909090909,0.1,informed,informed_c01,3
1,0,1,1,0,1,56,56,1,1,0.5,0.1,informed,informed_c01,3
1,0,1,0,1,1,57,57,1,1,0.5087719298245614,0.1,informed,informed_c01,3
0,0,1,0,0,0,58,58,1,0,0.5,0.1,informed,informed_c01,3
1,1,1,1,1,1,59,59,1,1,0.5084745762711864,0.1,informed,informed_c01,3
0,0,1,0,1,0,60,60,0,1,0.5166666666666667,0.1,informed,informed_c01,3
1,1,1,1,1,1,61,61,1,1,0.5245901639344263,0.1,informed,informed_c01,3
1,1,1,1,1,1,62,62,1,1,0.532258064516129,0.1,informed,informed_c01,3
1,1,1,1,1,1,63,63,0,0,0.5238095238095238,0.1,informed,informed_c01,3
1,1,1,0,1,1,64,64,0,0,0.515625,0.1,informed,informed_c01,3
0,1,0,0,1,0,65,65,0,1,0.5230769230769231,0.1,informed,informed_c01,3
0,1,0,1,1,0,66,66,0,1,0.5303030303030303,0.1,informed,informed_c01,3
1,0,1,1,1,1,67,67,1,1,0.5373134328358209,0.1,informed,informed_c01,3
1,0,1,0,1,1,68,68,0,0,0.5294117647058824,0.1,informed,informed_c01,3
0,0,0,1,1,0,69,69,1,0,0.5217391304347826,0.1,informed,informed_c01,3
0,0,1,1,1,0,70,70,1,0,0.5142857142857142,0.1,informed,informed_c01,3
0,0,1,1,1,0,71,71,1,0,0.5070422535211268,0.1,informed,informed_c01,3
0,0,0,1,0,0,72,72,1,0,0.5,0.1,informed,informed_c01,3
1,1,0,1,1,0,73,73,1,0,0.4931506849315068,0.1,informed,informed_c01,3
0,0,1,0,0,0,74,74,0,1,0.5,0.1,informed,informed_c01,3
1,1,0,1,1,0,75,75,1,0,0.49333333333333335,0.1,informed,informed_c01,3
1,1,1,0,0,1,76,76,1,1,0.5,0.1,informed,informed_c01,3
1,1,1,1,1,1,77,77,0,0,0.4935064935064935,0.1,informed,informed_c01,3
1,0,1,1,0,1,78,78,1,1,0.5,0.1,informed,informed_c01,3
1,0,0,1,1,0,79,79,0,1,0.5063291139240507,0.1,informed,informed_c01,3
0,1,1,0,0,0,80,80,1,0,0.5,0.1,informed,informed_c01,3
1,1,1,1,1,1,81,81,0,0,0.49382716049382713,0.1,informed,informed_c01,3
1,1,1,1,1,1,82,82,0,0,0.4878048780487805,0.1,informed,informed_c01,3
1,0,1,1,1,1,83,83,1,1,0.4939759036144578,0.1,informed,informed_c01,3
1,0,1,0,0,1,84,84,1,1,0.5,0.1,informed,informed_c01,3
0,0,1,0,1,0,85,85,0,1,0.5058823529411764,0.1,informed,informed_c01,3
1,0,1,0,1,1,86,86,1,1,0.5116279069767442,0.1,informed,informed_c01,3
1,0,1,1,0,1,87,87,0,0,0.5057471264367817,0.1,informed,informed_c01,3
1,1,1,0,1,1,88,88,0,0,0.5,0.1,informed,informed_c01,3
0,1,1,1,0,0,89,89,0,1,0.5056179775280899,0.1,informed,informed_c01,3
0,1,0,1,0,0,90,90,1,0,0.5,0.1,informed,informed_c01,3
1,1,1,1,1,1,91,91,1,1,0.5054945054945055,0.1,informed,informed_c01,3
1,1,0,1,0,0,92,92,1,0,0.5,0.1,informed,informed_c01,3
1,1,1,1,0,1,93,93,1,1,0.5053763440860215,0.1,informed,informed_c01,3
1,0,1,0,1,1,94,94,0,0,0.5,0.1,informed,informed_c01,3
1,1,1,1,0,1,95,95,1,1,0.5052631578947369,0.1,informed,informed_c01,3
0,0,1,1,0,0,96,96,0,1,0.5104166666666666,0.1,informed,informed_c01,3
0,0,0,1,0,0,1,1,0,1,1,0.1,informed,informed_c01,4
1,1,1,0,1,1,2,2,0,0,0.5,0.1,informed,informed_c01,4
0,0,0,1,1,0,3,3,1,0,0.3333333333333333,0.1,informed,informed_c01,4
0,1,1,0,0,0,4,4,0,1,0.5,0.1,informed,informed_c01,4
0,1,0,0,1,0,5,5,1,0,0.4,0.1,informed,informed_c01,4
1,0,0,1,1,0,6,6,0,1,0.5,0.1,informed,informed_c01,4
1,1,1,1,1,1,7,7,0,0,0.42857142857142855,0.1,informed,informed_c01,4
1,1,1,1,0,1,8,8,1,1,0.5,0.1,informed,informed_c01,4
1,1,0,1,0,0,9,9,0,1,0.5555555555555556,0.1,informed,informed_c01,4
1,0,1,0,1,1,10,10,1,1,0.6,0.1,informed,informed_c01,4
1,0,1,1,1,1,11,11,0,0,0.5454545454545454,0.1,informed,informed_c01,4
1,0,1,0,1,1,12,12,0,0,0.5,0.1,informed,informed_c01,4
0,0,1,0,1,0,13,13,0,1,0.5384615384615384,0.1,informed,informed_c01,4
1,1,0,1,1,0,14,14,1,0,0.5,0.1,informed,informed_c01,4
0,0,1,0,0,0,15,15,0,1,0.5333333333333333,0.1,informed,informed_c01,4
1,1,1,0,0,1,16,16,0,0,0.5,0.1,informed,informed_c01,4
1,1,1,1,1,1,17,17,0,0,0.47058823529411764,0.1,informed,informed_c01,4
1,0,1,1,0,1,18,18,1,1,0.5,0.1,informed,informed_c01,4
0,0,1,1,1,0,19,19,1,0,0.47368421052631576,0.1,informed,informed_c01,4
1,1,1,1,1,1,20,20,0,0,0.45,0.1,informed,informed_c01,4
1,0,1,0,1,1,21,21,1,1,0.47619047619047616,0.1,informed,informed_c01,4
1,0,1,1,0,1,22,22,0,0,0.45454545454545453,0.1,informed,informed_c01,4
1,0,1,1,1,1,23,23,0,0,0.43478260869565216,0.1,informed,informed_c01,4
1,1,1,1,0,1,24,24,1,1,0.4583333333333333,0.1,informed,informed_c01,4
1,1,1,1,1,1,25,25,1,1,0.48,0.1,informed,informed_c01,4
0,1,0,1,1,0,26,26,1,0,0.46153846153846156,0.1,informed,informed_c01,4
1,1,0,1,1,0,27,27,0,1,0.48148148148148145,0.1,informed,informed_c01,4
0,1,1,1,0,0,28,28,1,0,0.4642857142857143,0.1,informed,informed_c01,4
1,0,1,0,0,1,29,29,1,1,0.4827586206896552,0.1,informed,informed_c01,4
0,0,1,1,0,0,30,30,1,0,0.4666666666666667,0.1,informed,informed_c01,4
0,0,1,1,1,0,31,31,0,1,0.4838709677419355,0.1,informed,informed_c01,4
0,1,0,1,0,0,32,32,1,0,0.46875,0.1,informed,informed_c01,4
0,0,1,1,1,0,33,33,0,1,0.48484848484848486,0.1,informed,informed_c01,4
0,1,0,1,0,0,34,34,1,0,0.47058823529411764,0.1,informed,informed_c01,4
0,1,0,0,1,0,35,35,1,0,0.45714285714285713,0.1,informed,informed_c01,4
1,1,1,1,0,1,36,36,1,1,0.4722222222222222,0.1,informed,informed_c01,4
1,0,1,1,1,1,37,37,1,1,0.4864864864864865,0.1,informed,informed_c01,4
