f1,f2,f3,f4,f5,dangerous,trial,sequence,sim_response,correct,performance,c,w,agent,subject
1,0,0,1,1,0,53,53,1,0,0.49056603773584906,1,equal,equal_c1,4
1,1,1,0,0,1,54,54,0,0,0.48148148148148145,1,equal,equal_c1,4
0,1,0,0,1,0,55,55,1,0,0.4727272727272727,1,equal,equal_c1,4
1,1,1,1,1,1,56,56,1,1,0.48214285714285715,1,equal,equal_c1,4
0,0,1,1,0,0,57,57,0,1,0.49122807017543857,1,equal,equal_c1,4
1,0,1,1,0,1,58,58,1,1,0.5,1,equal,equal_c1,4
0,1,1,1,0,0,59,59,0,1,0.5084745762711864,1,equal,equal_c1,4
0,0,1,0,1,0,60,60,0,1,0.5166666666666667,1,equal,equal_c1,4
0,1,0,1,1,0,61,61,0,1,0.5245901639344263,1,equal,equal_c1,4
0,0,1,1,1,0,62,62,1,0,0.5161290322580645,1,equal,equal_c1,4
1,0,1,1,0,1,63,63,0,0,0.5079365079365079,1,equal,equal_c1,4
1,0,1,0,1,1,64,64,1,1,0.515625,1,equal,equal_c1,4
1,1,0,1,0,0,65,65,0,1,0.5230769230769231,1,equal,equal_c1,4
1,0,1,0,1,1,66,66,0,0,0.5151515151515151,1,equal,equal_c1,4
0,1,1,1,0,0,67,67,0,1,0.5223880597014925,1,equal,equal_c1,4
1,0,1,1,1,1,68,68,1,1,0.5294117647058824,1,equal,equal_c1,4
0,0,0,1,1,0,69,69,0,1,0.5362318840579711,1,equal,equal_c1,4
0,0,1,1,1,0,70,70,1,0,0.5285714285714286,1,equal,equal_c1,4
1,1,1,1,0,1,71,71,0,0,0.5211267605633803,1,equal,equal_c1,4
0,0,1,0,0,0,72,72,1,0,0.5138888888888888,1,equal,equal_c1,4
1,1,1,0,0,1,73,73,1,1,0.5205479452054794,1,equal,equal_c1,4
1,0,0,1,1,0,74,74,0,1,0.527027027027027,1,equal,equal_c1,4
1,0,1,1,0,1,75,75,0,0,0.52,1,equal,equal_c1,4
1,0,1,0,1,1,76,76,1,1,0.5263157894736842,1,equal,equal_c1,4
0,0,0,1,0,0,77,77,0,1,0.5324675324675324,1,equal,equal_c1,4
1,0,1,1,1,1,78,78,0,0,0.5256410256410257,1,equal,equal_c1,4
1,1,1,1,0,1,79,79,1,1,0.5316455696202531,1,equal,equal_c1,4
1,0,1,1,0,1,80,80,1,1,0.5375,1,equal,equal_c1,4
1,1,1,0,1,1,81,81,0,0,0.5308641975308642,1,equal,equal_c1,4
1,0,1,0,0,1,82,82,1,1,0.5365853658536586,1,equal,equal_c1,4
0,1,1,0,0,0,83,83,1,0,0.5301204819277109,1,equal,equal_c1,4
1,1,0,1,1,0,84,84,0,1,0.5357142857142857,1,equal,equal_c1,4
0,1,0,0,1,0,85,85,0,1,0.5411764705882353,1,equal,equal_c1,4
0,0,1,0,1,0,86,86,0,1,0.5465116279069767,1,equal,equal_c1,4
0,1,0,1,1,0,87,87,0,1,0.5517241379310345,1,equal,equal_c1,4
1,1,1,1,1,1,88,88,0,0,0.5454545454545454,1,equal,equal_c1,4
0,0,1,1,1,0,89,89,1,0,0.5393258426966292,1,equal,equal_c1,4
1,1,0,1,1,0,90,90,0,1,0.5444444444444444,1,equal,equal_c1,4
0,1,0,1,0,0,91,91,0,1,0.5494505494505495,1,equal,equal_c1,4
1,1,1,1,1,1,92,92,1,1,0.5543478260869565,1,equal,equal_c1,4
1,0,1,0,1,1,93,93,0,0,0.5483870967741935,1,equal,equal_c1,4
1,1,1,1,1,1,94,94,0,0,0.5425531914893617,1,equal,equal_c1,4
1,1,1,1,1,1,95,95,1,1,0.5473684210526316,1,equal,equal_c1,4
0,0,1,1,0,0,96,96,1,0,0.5416666666666666,1,equal,equal_c1,4
1,0,1,0,0,1,1,1,1,1,1,1,equal,equal_c1,5
1,0,1,0,1,1,2,2,1,1,1,1,equal,equal_c1,5
1,0,1,1,0,1,3,3,1,1,1,1,equal,equal_c1,5
1,0,1,1,1,1,4,4,1,1,1,1,equal,equal_c1,5
0,1,0,0,1,0,5,5,0,1,1,1,equal,equal_c1,5
1,1,0,1,0,0,6,6,0,1,1,1,equal,equal_c1,5
1,1,0,1,1,0,7,7,1,0,0.8571428571428571,1,equal,equal_c1,5
0,0,1,1,0,0,8,8,0,1,0.875,1,equal,equal_c1,5
1,0,1,1,1,1,9,9,1,1,0.8888888888888888,1,equal,equal_c1,5
0,0,0,1,1,0,10,10,1,0,0.8,1,equal,equal_c1,5
1,0,1,0,1,1,11,11,1,1,0.8181818181818182,1,equal,equal_c1,5
1,1,1,1,1,1,12,12,1,1,0.8333333333333334,1,equal,equal_c1,5
1,1,0,1,1,0,13,13,1,0,0.7692307692307693,1,equal,equal_c1,5
1,1,1,1,1,1,14,14,1,1,0.7857142857142857,1,equal,equal_c1,5
1,0,0,1,1,0,15,15,0,1,0.8,1,equal,equal_c1,5
1,1,1,1,1,1,16,16,0,0,0.75,1,equal,equal_c1,5
1,0,1,1,0,1,17,17,1,1,0.7647058823529411,1,equal,equal_c1,5
1,1,1,0,1,1,18,18,0,0,0.7222222222222222,1,equal,equal_c1,5
1,1,1,1,1,1,19,19,0,0,0.6842105263157895,1,equal,equal_c1,5
0,1,0,1,1,0,20,20,0,1,0.7,1,equal,equal_c1,5
0,0,0,1,0,0,21,21,0,1,0.7142857142857143,1,equal,equal_c1,5
0,1,0,1,0,0,22,22,1,0,0.6818181818181818,1,equal,equal_c1,5
0,1,1,1,0,0,23,23,1,0,0.6521739130434783,1,equal,equal_c1,5
0,1,1,0,0,0,24,24,0,1,0.6666666666666666,1,equal,equal_c1,5
1,1,1,1,0,1,25,25,1,1,0.68,1,equal,equal_c1,5
0,0,1,1,1,0,26,26,1,0,0.6538461538461539,1,equal,equal_c1,5
1,0,1,0,1,1,27,27,0,0,0.6296296296296297,1,equal,equal_c1,5
1,1,1,0,0,1,28,28,1,1,0.6428571428571429,1,equal,equal_c1,5
0,0,1,0,0,0,29,29,0,1,0.6551724137931034,1,equal,equal_c1,5
0,0,1,0,1,0,30,30,1,0,0.6333333333333333,1,equal,equal_c1,5
0,0,1,1,1,0,31,31,0,1,0.6451612903225806,1,equal,equal_c1,5
1,1,1,1,0,1,32,32,1,1,0.65625,1,equal,equal_c1,5
1,0,0,1,1,0,33,33,1,0,0.6363636363636364,1,equal,equal_c1,5
0,1,0,0,1,0,34,34,1,0,0.6176470588235294,1,equal,equal_c1,5
1,1,1,0,1,1,35,35,1,1,0.6285714285714286,1,equal,equal_c1,5
0,1,1,0,0,0,36,36,0,1,0.6388888888888888,1,equal,equal_c1,5
1,1,1,1,1,1,37,37,0,0,0.6216216216216216,1,equal,equal_c1,5
1,0,1,1,1,1,38,38,1,1,0.631578947368421,1,equal,equal_c1,5
0,0,1,0,0,0,39,39,1,0,0.6153846153846154,1,equal,equal_c1,5
0,0,1,1,1,0,40,40,0,1,0.625,1,equal,equal_c1,5
1,0,1,0,1,1,41,41,0,0,0.6097560975609756,1,equal,equal_c1,5
1,0,1,1,0,1,42,42,1,1,0.6190476190476191,1,equal,equal_c1,5
1,1,1,1,0,1,43,43,1,1,0.627906976744186,1,equal,equal_c1,5
0,0,1,0,1,0,44,44,0,1,0.6363636363636364,1,equal,equal_c1,5
0,1,0,1,1,0,45,45,0,1,0.6444444444444445,1,equal,equal_c1,5
1,1,0,1,0,0,46,46,0,1,0.6521739130434783,1,equal,equal_c1,5
1,0,1,0,0,1,47,47,0,0,0.6382978723404256,1,equal,equal_c1,5
1,1,1,1,1,1,48,48,0,0,0.625,1,equal,equal_c1,5
0,0,0,1,1,0,49,49,0,1,0.6326530612244898,1,equal,equal_c1,5
1,1,1,1,1,1,50,50,0,0,0.62,1,equal,equal_c1,5
1,0,1,1,1,1,51,51,1,1,0.6274509803921569,1,equal,equal_c1,5
1,0,1,0,1,1,52,52,1,1,0.6346153846153846,1,equal,equal_c1,5
0,1,0,1,0,0,53,53,1,0,0.6226415094339622,1,equal,equal_c1,5
1,1,1,0,0,1,54,54,0,0,0.6111111111111112,1,equal,equal_c1,5
1,0,1,1,0,1,55,55,1,1,0.6181818181818182,1,equal,equal_c1,5
1,1,1,1,1,1,56,56,1,1,0.625,1,equal,equal_c1,5
1,1,1,1,0,1,57,57,0,0,0.6140350877192983,1,equal,equal_c1,5
0,0,1,1,0,0,58,58,1,0,0.603448275862069,1,equal,equal_c1,5
0,0,1,1,1,0,59,59,0,1,0.6101694915254238,1,equal,equal_c1,5
0,1,1,1,0,0,60,60,1,0,0.6,1,equal,equal_c1,5
0,0,0,1,0,0,61,61,1,0,0.5901639344262295,1,equal,equal_c1,5
1,1,0,1,1,0,62,62,1,0,0.5806451612903226,1,equal,equal_c1,5
1,1,0,1,1,0,63,63,1,0,0.5714285714285714,1,equal,equal_c1,5
1,0,1,0,1,1,64,64,1,1,0.578125,1,equal,equal_c1,5
1,0,1,0,1,1,65,65,0,0,0.5692307692307692,1,equal,equal_c1,5
0,0,1,0,0,0,66,66,1,0,0.5606060606060606,1,equal,equal_c1,5
1,1,0,1,1,0,67,67,1,0,0.5522388059701493,1,equal,equal_c1,5
0,0,1,1,1,0,68,68,1,0,0.5441176470588235,1,equal,equal_c1,5
1,1,0,1,1,0,69,69,1,0,0.5362318840579711,1,equal,equal_c1,5
1,0,1,1,0,1,70,70,0,0,0.5285714285714286,1,equal,equal_c1,5
1,1,1,1,1,1,71,71,0,0,0.5211267605633803,1,equal,equal_c1,5
0,0,0,1,0,0,72,72,0,1,0.5277777777777778,1,equal,equal_c1,5
1,1,1,0,1,1,73,73,1,1,0.5342465753424658,1,equal,equal_c1,5
1,0,1,1,1,1,74,74,0,0,0.527027027027027,1,equal,equal_c1,5
1,0,1,0,1,1,75,75,1,1,0.5333333333333333,1,equal,equal_c1,5
0,1,0,0,1,0,76,76,0,1,0.5394736842105263,1,equal,equal_c1,5
0,1,0,1,1,0,77,77,1,0,0.5324675324675324,1,equal,equal_c1,5
1,1,1,1,1,1,78,78,0,0,0.5256410256410257,1,equal,equal_c1,5
1,0,0,1,1,0,79,79,0,1,0.5316455696202531,1,equal,equal_c1,5
1,0,1,0,0,1,80,80,1,1,0.5375,1,equal,equal_c1,5
1,0,1,0,1,1,81,81,1,1,0.5432098765432098,1,equal,equal_c1,5
1,1,1,1,0,1,82,82,1,1,0.5487804878048781,1,equal,equal_c1,5
1,1,0,1,0,0,83,83,0,1,0.5542168674698795,1,equal,equal_c1,5
1,1,1,1,0,1,84,84,0,0,0.5476190476190477,1,equal,equal_c1,5
1,0,1,1,0,1,85,85,0,0,0.5411764705882353,1,equal,equal_c1,5
0,0,1,0,1,0,86,86,0,1,0.5465116279069767,1,equal,equal_c1,5
0,1,1,0,0,0,87,87,0,1,0.5517241379310345,1,equal,equal_c1,5
1,1,1,0,0,1,88,88,1,1,0.5568181818181818,1,equal,equal_c1,5
1,1,1,1,1,1,89,89,0,0,0.550561797752809,1,equal,equal_c1,5
1,1,1,1,1,1,90,90,0,0,0.5444444444444444,1,equal,equal_c1,5
1,0,1,1,1,1,91,91,0,0,0.5384615384615384,1,equal,equal_c1,5
0,0,1,1,0,0,92,92,0,1,0.5434782608695652,1,equal,equal_c1,5
0,0,1,1,1,0,93,93,0,1,0.5483870967741935,1,equal,equal_c1,5
0,0,0,1,1,0,94,94,0,1,0.5531914893617021,1,equal,equal_c1,5
0,1,1,1,0,0,95,95,0,1,0.5578947368421052,1,equal,equal_c1,5
0,1,0,1,0,0,96,96,0,1,0.5625,1,equal,equal_c1,5
